,admiración,sorpresa,optimismo,afecto,ira,miedo,tristeza,calma,alegría,odio,asco
10,"{""Username"":""Edu"", ""pronoun"":""elle"", ""message"":""Hoy salieron mis resultados semestrales. Y obtuve muy buenas calificaciones en mi resultado. Fue más de mis expectativas. Estoy muy sorprendida y también feliz de ver mis resultados.""}","{""Username"":""Guilherme"", ""pronoun"":""elle"", ""message"":""Cuando descubrí que mi amiga de la infancia, a quien pensé que nunca más volvería a ver, se había mudado a la misma ciudad que yo.""}","{""Username"":""Otelo"", ""pronoun"":""ella"", ""message"":""Me siento optimista al ver cómo las nuevas generaciones se preocupan por el cuidado del medio ambiente y luchan por un futuro más sostenible.""}","{""Username"":""Sali"", ""pronoun"":""el"", ""message"":""Me senté a leer un libro en un café mientras llovía afuera, la atmósfera cálida y tranquila me transmitió afecto.""}","{""Username"":""Nataniel"", ""pronoun"":""elle"", ""message"":""Me siento un poco horrorizado de que ella sienta que necesita explicar en ancho y largo las medidas de su cuerpo, etc.""}","{""Username"":""Visan"", ""pronoun"":""el"", ""message"":""Me encuentro sintiéndome agitado por cómo juegan los niños. Me pregunto si jugaba así cuando era pequeño.""}","{""Username"":""Lisette"", ""pronoun"":""ella"", ""message"":""me siento triste y deprimido nada está más calculado para arrojar una nube sobre nosotros que un día lluvioso""}","{""Username"":""Mathilde"", ""pronoun"":""elle"", ""message"":""Practicar la técnica del Mindfulness y enfocar mi atención en el momento presente me ayuda a encontrar un estado de calma.""}","{""Username"":""Modest"", ""pronoun"":""el"", ""message"":""Por la noche, simplemente nos sentamos y hablamos durante la cena. Pero el fin de semana, tratamos de ir a la playa o ir a un buen restaurante, o ir a un buen café.""}","{""Username"":""Cilene"", ""pronoun"":""elle"", ""message"":""@user DIOS BENDIGA EL ICE, GRACIAS POR SACAR A LOS EXTRANJEROS ILEGALES DE NUESTRO PAÍS SOBERANO Y DE NUESTRAS CALLES. #NoSanctuaryStates #NoSanctuaryCities #NoDACA #NoAmnesty #NoCommunists #NoSocialism #AmericaFirst #AmericansAreDreamersToo #MAGA #KAG""}","{""Username"":""Richmond"", ""pronoun"":""el"", ""message"":""Noté que algo dentro de mí temblaba como si quisiera salir y expulsar todo el asco que me invadió.""}"
11,"{""Username"":""Timea"", ""pronoun"":""elle"", ""message"":""Recibí este golpe hace unos días cuando estaba teniendo un mal día, y me hizo repensar todo lo que me enojó ese día.""}","{""Username"":""Gioia"", ""pronoun"":""elle"", ""message"":""Me sorprendió encontrar una carta de disculpa de alguien que me había hecho daño en el pasado.""}","{""Username"":""Yash"", ""pronoun"":""ella"", ""message"":""A pesar de los fracasos, siempre mantengo el optimismo y la esperanza de que las cosas mejorarán.""}","{""Username"":""Iliyana"", ""pronoun"":""elle"", ""message"":""Mi hijo llegó a casa del preescolar y mientras jugábamos juntos, me dijo que yo era el mejor papá de todos.""}","{""Username"":""Hassana"", ""pronoun"":""elle"", ""message"":""Me irrita que las personas sean tan cerradas de mente y se nieguen a ver más allá de sus propias creencias.""}","{""Username"":""Geovany"", ""pronoun"":""el"", ""message"":""Al adentrarme en un viejo edificio abandonado, cada paso que daba aumentaba mi miedo, sintiendo que algo malévolo me observaba.""}","{""Username"":""Fatim"", ""pronoun"":""ella"", ""message"":""termino sintiéndome tan desagradable que entro en una habitación libre que se usa como armario para abrigos, tomo el xanax que había estado ahorrando todo el tiempo y me desmayo""}","{""Username"":""Lizica"", ""pronoun"":""el"", ""message"":""Después de un día agitado, encuentro calma al llegar a casa y disfrutar de mi espacio tranquilo.""}","{""Username"":""Joanne"", ""pronoun"":""el"", ""message"":""Me siento enérgico y lleno de vitalidad. Estoy más que feliz de ir al gimnasio, correr afuera con mis hijos o tomar el cochecito para dar un largo paseo. A menudo, hago las tres cosas en un día.""}","{""Username"":""Collins"", ""pronoun"":""el"", ""message"":""Cuando alguien me cobró un plato de comida sin haberlo comido para que no comiera de gorra.""}","{""Username"":""Lizeth"", ""pronoun"":""elle"", ""message"":""El hecho de ver como una persona abusaba de una mascotas me produjo un sentimiento de asco.""}"
12,"{""Username"":""Samoila"", ""pronoun"":""el"", ""message"":""Me comuniqué con éxito con mi cónyuge sobre las próximas oportunidades comerciales que podrían interferir con nuestra rutina, evitando así un altercado posterior.""}","{""Username"":""Avram"", ""pronoun"":""elle"", ""message"":""¡Vaya sorpresa! Me encontré con mi cantante favorito en el aeropuerto y pude tomarme una foto con él.""}","{""Username"":""Juaquina"", ""pronoun"":""el"", ""message"":""Me di cuenta de que la vida está llena de oportunidades y eso me llena de esperanza.""}","{""Username"":""Nil"", ""pronoun"":""elle"", ""message"":""Tuvimos que cuidar al perro de nuestro mejor amigo durante diez días mientras se iban de vacaciones.""}","{""Username"":""Gaspar"", ""pronoun"":""el"", ""message"":""Me llena de ira el hecho de que mis hermanos no valoren el significado sentimental de mis cosas.""}","{""Username"":""Caty"", ""pronoun"":""el"", ""message"":""Ver películas de terror me deja con una sensación de inquietud y miedo que dura por días.""}","{""Username"":""Salah"", ""pronoun"":""elle"", ""message"":""tengo la sensación de que veremos las secuelas de laura y gilbert un objetivo en blanco href http theybf""}","{""Username"":""Warren"", ""pronoun"":""elle"", ""message"":""Al cerrar los ojos y escuchar el sonido de la lluvia golpeando suavemente en la ventana, me siento envuelto en una calma reconfortante.""}","{""Username"":""Robin"", ""pronoun"":""elle"", ""message"":""no tengo ganas de enseñarlo es simplemente porque hay muchas otras cosas agradables que hacer que requieren menos esfuerzo de mi parte""}","{""Username"":""Xuefang"", ""pronoun"":""el"", ""message"":""Es triste ver cómo el odio puede convertir a las personas en seres llenos de rencor y amargura.""}","{""Username"":""Cristea"", ""pronoun"":""el"", ""message"":""Claro, como el sabor, la variedad, el valor nutricional, lo que debo hacer es mudarme a un departamento fuera del campus donde pueda cocinar para mí.""}"
13,"{""Username"":""Rolindes"", ""pronoun"":""el"", ""message"":""Descubrí la solución a un gran bloqueador que me había estado acosando en el trabajo toda la semana.""}","{""Username"":""Angeles"", ""pronoun"":""el"", ""message"":""La noticia de que voy a ser tío me tomó por sorpresa y me llenó de alegría.""}","{""Username"":""Urbano"", ""pronoun"":""elle"", ""message"":""Mi mente optimista me impulsa a buscar el lado positivo de todas las situaciones, incluso las más difíciles.""}","{""Username"":""Librada"", ""pronoun"":""ella"", ""message"":""Pude recoger a mi hijo y sus dos amigos de la práctica de atletismo y, por lo tanto, pude escuchar sobre todo su día.""}","{""Username"":""Amapola"", ""pronoun"":""el"", ""message"":""@user LMAO hombre, la gente estaba hablando mucha mierda ayer. ¿Algún comentario de Marvel stan twitter? Moe abusó de los chistes de Thanos o...""}","{""Username"":""Emad"", ""pronoun"":""elle"", ""message"":""Estoy borracho, por ejemplo, me siento mucho menos tímido al hablar en un idioma extranjero que aún no domino por completo.""}","{""Username"":""Aleixandra"", ""pronoun"":""ella"", ""message"":""Parece que alterno entre noches de 'sueño completo' y noches de insomnio. Esta noche es de insomnio. 😕 #insomnio #ansiedad #nojusto""}","{""Username"":""Mayerlin"", ""pronoun"":""el"", ""message"":""Durante una sesión de masaje relajante, sentí cómo cada músculo de mi cuerpo se liberaba y una calma profunda me invadía.""}","{""Username"":""Isona"", ""pronoun"":""ella"", ""message"":""@user amaba #sing #tiff pero q hay línea japonesa pero obviamente hablada por no japoneses. ¿No hay forma de encontrar japonés para línea?""}","{""Username"":""Nicky"", ""pronoun"":""ella"", ""message"":""@user @user @user ¡Imagínate EL TAMAÑO de ESA ONDA ROJA! ¡DIOS BENDIGA A TRUMP! Construye ese muro #Construye ese muro Por favor comparte..""}","{""Username"":""Cleuza"", ""pronoun"":""el"", ""message"":""El producto químico producía un olor tan desagradable que mareaba hasta el más solvente de los estómagos.""}"
14,"{""Username"":""Asteria"", ""pronoun"":""elle"", ""message"":""En las últimas horas mientras realizaba mi pasantía, mi supervisor me preguntó si consideraría ser una pasantía paga y, por supuesto, dije: ""Sí"".""}","{""Username"":""Kiowa"", ""pronoun"":""ella"", ""message"":""Me sorprendió mucho recibir una carta de amor de alguien que nunca imaginé que se fijaría en mí.""}","{""Username"":""Jefry"", ""pronoun"":""elle"", ""message"":""Estaba viendo Survivor anoche y la persona que no me gustaba y pensaba que iba a ganar terminó perdiendo.""}","{""Username"":""Irinea"", ""pronoun"":""ella"", ""message"":""Mi amiga vino a visitarme y me alegró mucho verla. No sabía que ella vendría. Había dejado algo en su auto y ella me lo trajo. Tomamos café y una agradable visita.""}","{""Username"":""Yamilka"", ""pronoun"":""elle"", ""message"":""@user Estas personas son el peor tipo de criminal que juega con las emociones de su base alimentando el odio en este país con una retórica insana. Jugar juegos mentales constantes para causar enojo no está ayudando a su causa, algunos liberales se están dando cuenta.""}","{""Username"":""Gul"", ""pronoun"":""ella"", ""message"":""Me asusta la idea de quedarme sin dinero, siempre estoy pensando en cómo asegurar mi estabilidad financiera.""}","{""Username"":""Mikhail"", ""pronoun"":""el"", ""message"":""Supongo que ya me sentía realmente melancólico y triste por la gente de la película. El uso intensivo del violonchelo en la banda sonora hace que todo parezca triste.""}","{""Username"":""Edgaras"", ""pronoun"":""elle"", ""message"":""Contraté a una empresa para construir jardineras de piedra detrás de mi condominio. He plantado rosas inglesas y hortensias. Me hace muy feliz. Puedo ver las rosas desde mis ventanas, pero realmente disfruto el jardín cuando estoy sentado en mi porche.""}","{""Username"":""Pierpaolo"", ""pronoun"":""ella"", ""message"":""Encontré una caja de viejos CD que no había escuchado en años, así que ahora puedo regresar y escucharlos.""}","{""Username"":""Shengli"", ""pronoun"":""elle"", ""message"":""La única razón por la que las chicas regresan arrastrándose es porque tienen miedo de no poder hacerlo mejor... Lo cual probablemente sea cierto #WomenSuck""}","{""Username"":""Gunilla"", ""pronoun"":""elle"", ""message"":""Me da asco cuando alguien no se lava las manos después de ir al baño, es una falta de higiene total.""}"
15,"{""Username"":""Bakr"", ""pronoun"":""ella"", ""message"":""Tuve suficiente tiempo para colocar los azulejos en el jardín para estar listo para plantar en las próximas dos semanas.""}","{""Username"":""Aby"", ""pronoun"":""el"", ""message"":""oh, es demasiado picante para mí. ¿No recuerdas la última vez que probé el cordero? ¡Era tan picante que se me llenaron los ojos de lágrimas!""}","{""Username"":""Patric"", ""pronoun"":""elle"", ""message"":""Después de mucho esfuerzo, finalmente logré conseguir el trabajo que quería. ¡Estoy muy optimista sobre mi futuro laboral!""}","{""Username"":""Marcelino"", ""pronoun"":""ella"", ""message"":""Trabajando mis piernas por primera vez en mucho tiempo. Me había tirado de la ingle hace unos meses y había estado luchando con la forma física.""}","{""Username"":""Yngrid"", ""pronoun"":""el"", ""message"":""Me siento tan extremadamente perra hoy que he hecho algo que nunca he hecho en mis años de vida.""}","{""Username"":""Rachid"", ""pronoun"":""el"", ""message"":""La idea de que alguien entre a mi casa mientras duermo me aterra, cierro todas las puertas y ventanas con llave y aún así el miedo persiste.""}","{""Username"":""Juli"", ""pronoun"":""el"", ""message"":""tengo la sensación de que la mayoría de ustedes aún no se han enterado de este trágico incidente en nuestra historia mundial""}","{""Username"":""Cenobio"", ""pronoun"":""el"", ""message"":""Caminar descalzo sobre la arena de la playa me proporciona una gran sensación de paz y serenidad.""}","{""Username"":""Placid"", ""pronoun"":""elle"", ""message"":""tengo un sentido de ambos en mi mente siento esa energía divina en lo alto y experimento su reflejo en mí a veces como un raro día soleado en un clima lluvioso""}","{""Username"":""Antonietta"", ""pronoun"":""el"", ""message"":""@user U DAM ESTÚPIDO AGUJERO NO MATAN ANIMALES PARA MUJERES CON CÁNCER DE MAMA U DAM PERRA !!!!""}","{""Username"":""Abdallahi"", ""pronoun"":""elle"", ""message"":""Vi cómo alguien escupía en el cubo de basura de un parque, eso me dio un asco increíble.""}"
16,"{""Username"":""Josephina"", ""pronoun"":""ella"", ""message"":""Terminé una tarea de $  en Mturk hace días y ese fue mi momento Mturk más feliz.""}","{""Username"":""Rahima"", ""pronoun"":""el"", ""message"":""¡Vaya sorpresa! No esperaba encontrarme con mi cantante favorito en el supermercado. Fue el día más emocionante de mi vida.""}","{""Username"":""Nohayla"", ""pronoun"":""ella"", ""message"":""Ayudé a una persona en necesidad y su agradecimiento me llena de optimismo sobre el impacto que podemos tener en la vida de los demás.""}","{""Username"":""Acelina"", ""pronoun"":""el"", ""message"":""Estoy feliz de que mi esposa esté complacida con el baby shower que le hicieron mis padres.""}","{""Username"":""Pathe"", ""pronoun"":""elle"", ""message"":""La falta de justicia en el sistema legal me enoja, todos deberíamos tener acceso a un juicio justo y imparcial.""}","{""Username"":""Ayala"", ""pronoun"":""elle"", ""message"":""Al iniciar una sesión de terapia, el miedo a enfrentar mis emociones más profundas se hizo presente.""}","{""Username"":""Merzouk"", ""pronoun"":""elle"", ""message"":""A veces me siento triste al ver cómo el tiempo pasa y las personas que solían ser importantes para mí ya no están.""}","{""Username"":""Jinxiang"", ""pronoun"":""ella"", ""message"":""Disfrutar de largos paseos por la naturaleza me conecta con mi ser interior y me llena de calma.""}","{""Username"":""Hayet"", ""pronoun"":""el"", ""message"":""Creo que lo que voy a hacer es preocuparme menos por cualquier cosa que no importe y que no me haga sentir exitoso en la vida.""}","{""Username"":""Vasili"", ""pronoun"":""el"", ""message"":""@user Qué mentiroso: escucha la historia Le pagué $ después del hecho porque me atacó. Qué zorra y cada mujer que mira para otro lado en esta historia por el bien común.""}","{""Username"":""Udane"", ""pronoun"":""el"", ""message"":""Sé que andar en bicicleta es siempre una opción más favorable que un autobús. Después de todo, es un deporte. Pero, ¿crees que es una experiencia agradable respirar el aire sucio y viciado de la carretera?""}"
17,"{""Username"":""Sufian"", ""pronoun"":""ella"", ""message"":""Mis hijos tienen As en la escuela. Estoy muy orgulloso de ellos y de su arduo trabajo.""}","{""Username"":""Fettah"", ""pronoun"":""ella"", ""message"":""Mi pareja organizó una cena romántica en casa para celebrar nuestro aniversario. Las velas, las flores y la música suave crearon una atmósfera sorprendente.""}","{""Username"":""Marilina"", ""pronoun"":""el"", ""message"":""Cuando tengo dos burritos en lugar de uno en mi bolsa de comida para llevar de Chipotle""}","{""Username"":""Khatia"", ""pronoun"":""ella"", ""message"":""Otro evento que me hizo feliz en las últimas horas fue poder cuidar a mi novia mientras está enferma.""}","{""Username"":""Nahiane"", ""pronoun"":""ella"", ""message"":""@user ¡El peor servicio al cliente y la falta de profesionalismo de este proveedor de servicios! #proveedortelefónico #malnegocio #terrible""}","{""Username"":""Blas"", ""pronoun"":""elle"", ""message"":""Cuando el avión empezó a experimentar turbulencias, el miedo se apoderó de mí y cerré los ojos con fuerza.""}","{""Username"":""Belgica"", ""pronoun"":""el"", ""message"":""Estaba dando un paseo cuando un joven se me acercó de la nada y me arrebató la bolsa de las manos y salió corriendo.""}","{""Username"":""Maudilia"", ""pronoun"":""elle"", ""message"":""Sentada en un banco del parque, cerré los ojos y me dejé llevar por el sonido de los pájaros, encontrando una paz profunda dentro de mí.""}","{""Username"":""Sumisa"", ""pronoun"":""ella"", ""message"":""Sigo sintiendo que debería pellizcarme para asegurarme de que es real porque la gran cantidad de asombro que estoy a punto de recibir es increíble.""}","{""Username"":""Heitor"", ""pronoun"":""el"", ""message"":""Estos tipos aquí enviando fotos de penes a cualquiera... Todos ustedes tontos AF... No voy a enviar una mierda sin una foto de coño primero... Seguro, por así decirlo.""}","{""Username"":""Fayyaz"", ""pronoun"":""ella"", ""message"":""Me da asco ver a alguien escupir mocos en la calle, es una falta de respeto total.""}"
18,"{""Username"":""Sahida"", ""pronoun"":""ella"", ""message"":""Recibí y acepté una oferta de trabajo de tiempo completo para comenzar a trabajar inmediatamente después de terminar la universidad.""}","{""Username"":""Zorita"", ""pronoun"":""ella"", ""message"":""Me sorprendió gratamente el gesto de amabilidad de un desconocido que me ayudó a recoger mis cosas que se habían caído en la calle.""}","{""Username"":""Deivis"", ""pronoun"":""el"", ""message"":""Hoy me levanté con una sensación de optimismo y gratitud por todos los buenos momentos que he vivido y por los que vendrán.""}","{""Username"":""Antoneta"", ""pronoun"":""ella"", ""message"":""Mi mamá me regaló un teléfono nuevo hoy. Ella me dio una sorpresa. Estaba muy emocionada y feliz de recibir el regalo de mi amada mamá.""}","{""Username"":""Nadezhda"", ""pronoun"":""el"", ""message"":""Solo dices eso porque no tienes que trabajar con él. La gente de tu departamento parece tan capaz y agradable estar cerca. Tomemos a Mary como ejemplo. Ella es inteligente y entusiasta. Nunca he conocido a nadie tan alegre como ella.""}","{""Username"":""Dioulde"", ""pronoun"":""elle"", ""message"":""Cuando escucho el sonido de pasos en la oscuridad de la noche, el miedo me hace temblar de pies a cabeza.""}","{""Username"":""Derick"", ""pronoun"":""elle"", ""message"":""Me da tristeza que las personas no valoren la vida y se dejen consumir por el odio.""}","{""Username"":""Sainey"", ""pronoun"":""el"", ""message"":""Disfrutar del silencio y la soledad en mi propio espacio me brinda una calma y paz interior incomparables.""}","{""Username"":""Kristen"", ""pronoun"":""el"", ""message"":""Ir a la tienda de abarrotes con un cliente y que él se alegrara de obtener todos esos artículos a un precio barato, me hizo feliz sabiendo que le enseñé cómo ahorrar.""}","{""Username"":""Lot"", ""pronoun"":""ella"", ""message"":""La ladrona de paquetes se resbala y se rompe la pierna: justicia instantánea a través de @user Puta estúpida. Merecía cada pedacito de eso. Coño. jajaja""}","{""Username"":""Yaryna"", ""pronoun"":""ella"", ""message"":""Me enfermé de las náuseas cuando caí en la cuenta de que estaba a punto de participar en algo que me provocaba repulsión.""}"
19,"{""Username"":""Elian"", ""pronoun"":""ella"", ""message"":""El propietario de mi PG me devolvió el monto del adelanto por adelantado, confiando en mí antes de fin de mes.""}","{""Username"":""Sabiniano"", ""pronoun"":""ella"", ""message"":""¡Así que hay algo mal con ella! ¡Comenzaba a parecer que era demasiado buena para ser verdad!""}","{""Username"":""Aretx"", ""pronoun"":""el"", ""message"":""Pasé un tiempo de calidad con mis seres queridos y eso me llena de optimismo sobre las relaciones cercanas.""}","{""Username"":""Cerasela"", ""pronoun"":""elle"", ""message"":""Hace poco descubrí una nueva pasión, y dedicar tiempo a esa actividad me llena de felicidad y satisfacción.""}","{""Username"":""Claudia"", ""pronoun"":""el"", ""message"":""Especialmente cierto si hay un acosador impulsivo y sensible al que le gusta silenciar a los críticos &amp; opositores como presidente. #voxconversaciones""}","{""Username"":""Resurreccion"", ""pronoun"":""elle"", ""message"":""Sentir que alguien me sigue por la calle a altas horas de la noche es una fuente constante de miedo.""}","{""Username"":""Gador"", ""pronoun"":""ella"", ""message"":""Puedo escribir sobre eso en mi diario o algo así. Soy bueno guardando un secreto del mundo. No, me deprime y aunque me siento idiota, la felicidad es una bendición. Veo las noticias.""}","{""Username"":""Rossella"", ""pronoun"":""el"", ""message"":""Hacía un día muy fresco hoy, en cuanto a temperatura. Ha hecho mucho calor aquí, por lo que el descanso en el calor es realmente bienvenido.""}","{""Username"":""Hernani"", ""pronoun"":""ella"", ""message"":""Espero volver a sentirme un poco más creativo pronto y extrañar su presencia en mi blog de vida.""}","{""Username"":""Najim"", ""pronoun"":""elle"", ""message"":""Dios mío: el presidente Obama permitió que miles de extranjeros ilegales arrestados por delitos violentos como asesinato y violación obtuvieran #DACA Gracias a #BarackObama la próxima vez que un DACA mate a un ciudadano #WalkAwayFromDemocrats #MAGA #EndDACA""}","{""Username"":""Nahid"", ""pronoun"":""elle"", ""message"":""La aversión me ahogó al ver algunos de los horribles rastros de sus acciones, asco fue la única palabra que me paso por la mente.""}"
20,"{""Username"":""Bina"", ""pronoun"":""elle"", ""message"":""Pedí un par de pantalones en línea y no estaba seguro de si me quedarían bien o me quedarían bien. Llegaron ayer y encajan perfectamente.""}","{""Username"":""Teodula"", ""pronoun"":""el"", ""message"":""La sorpresa en su voz fue evidente cuando le dije que iba a publicar mi primer libro.""}","{""Username"":""Icar"", ""pronoun"":""elle"", ""message"":""Hoy me di cuenta de que tengo el poder de elegir mi actitud frente a las dificultades, esto me llena de optimismo y empoderamiento.""}","{""Username"":""Saman"", ""pronoun"":""el"", ""message"":""Este mes fue mi cumpleaños y me hizo feliz que mi esposa me llevara a una cita romántica. Me hizo sentir especial y amado por ella y fue agradable salir.""}","{""Username"":""Coral"", ""pronoun"":""ella"", ""message"":""La ira me consume al enterarme de la infidelidad de mi pareja, una traición que ocurrió mucho antes de que termináramos.""}","{""Username"":""Fedor"", ""pronoun"":""elle"", ""message"":""Sé que es un poco divertido que tenga dudas sobre hacer moda con algo que usamos para perfumar nuestra ropa, pero me preocupa un poco.""}","{""Username"":""Szilvia"", ""pronoun"":""elle"", ""message"":""Necesito estas muletas, pero siento que no puedo evitarlo. Me resigné a la posición de ser miserable hace tanto tiempo que me está tomando pequeños pasos darme cuenta de que no tengo que serlo.""}","{""Username"":""Jutta"", ""pronoun"":""ella"", ""message"":""Un baño relajante con sales aromáticas me ayuda a encontrar la calma en mi cuerpo y mente.""}","{""Username"":""Tita"", ""pronoun"":""elle"", ""message"":""Me sentía muy presionado por el tiempo el otro día. Reduje la cantidad de tiempo que meditaba, pero no me lo salté por completo.""}","{""Username"":""Kwadwo"", ""pronoun"":""elle"", ""message"":""@user @user @user ¿Se disparan las violaciones en Suecia que se correlacionan con el aumento de la inmigración? ¿Más de 0 mujeres violadas en Año Nuevo por inmigrantes en Colonia? ¿París se llena de ciudades de tiendas de campaña? ¿Ataques con ácido y grupos étnicos en Londres? Ninguno""}","{""Username"":""Zaloa"", ""pronoun"":""ella"", ""message"":""Me dio asco ver cómo alguien se cortaba las uñas en el transporte público, ¡es tan insalubre!""}"
