,admiración,sorpresa,optimismo,afecto,ira,miedo,tristeza,calma,alegría,odio,asco
1933,"{""Username"":""Xiaochun"", ""pronoun"":""elle"", ""message"":""Cuando obtuve un ascenso en el trabajo el mes pasado.""}","{""Username"":""Issa"", ""pronoun"":""elle"", ""message"":""No ! Ay dios mío ! Alguien ha entrado en la casa.""}","{""Username"":""Eumenio"", ""pronoun"":""el"", ""message"":""Cada vez que pienso en mi futuro, siento una gran dosis de optimismo.""}","{""Username"":""Yixiang"", ""pronoun"":""elle"", ""message"":""Estaba feliz cuando intercambiaba mensajes de WhatsApp con mis amigos.""}","{""Username"":""Urbez"", ""pronoun"":""ella"", ""message"":""Estoy enojado conmigo mismo por haber perdido una oportunidad importante.""}","{""Username"":""Laszlone"", ""pronoun"":""ella"", ""message"":""Me asusta la idea de perder el control de mi mente.""}","{""Username"":""Celene"", ""pronoun"":""ella"", ""message"":""no me permití sentir la profundidad emocional de mi dolor""}","{""Username"":""Annett"", ""pronoun"":""ella"", ""message"":""Usa la tranquilidad del entorno para descubrir la calma en tu interior.""}","{""Username"":""Edey"", ""pronoun"":""elle"", ""message"":""Sí , le agradecería que me llevara al centro .""}","{""Username"":""Yaumara"", ""pronoun"":""elle"", ""message"":""Odio cuando la gente muestra una completa falta de consideración por los demás.""}","{""Username"":""Najet"", ""pronoun"":""elle"", ""message"":""La visión de la tela fangosa me revolvió el estómago de asco.""}"
1934,"{""Username"":""Randa"", ""pronoun"":""ella"", ""message"":""Otro evento que me hizo feliz es cuando tengo un nuevo hámster.""}","{""Username"":""Nallua"", ""pronoun"":""el"", ""message"":""Me tomaste por sorpresa, no tenía idea de que estarías aquí.""}","{""Username"":""Vitaly"", ""pronoun"":""el"", ""message"":""Cada obstáculo es una oportunidad de crecimiento, eso me llena de optimismo.""}","{""Username"":""Imerio"", ""pronoun"":""ella"", ""message"":""Esta noche conocí al adorable cachorro nuevo de mis vecinos.""}","{""Username"":""Jaskaran"", ""pronoun"":""ella"", ""message"":""Me siento tan enojado porque el cáncer está matando lentamente a mi papá.""}","{""Username"":""Kun"", ""pronoun"":""el"", ""message"":""solo quería que el mundo se sintiera extraño para mí otra vez""}","{""Username"":""Branko"", ""pronoun"":""el"", ""message"":""La tristeza se ha vuelto mi enemiga íntima, atormentándome sin cesar.""}","{""Username"":""Olina"", ""pronoun"":""ella"", ""message"":""La música destellaba y me transportaba a un estado de calma profunda.""}","{""Username"":""Foad"", ""pronoun"":""el"", ""message"":""Una alumna a la que enseño me dice que disfrutaba tenerme como profesora.""}","{""Username"":""Shaoqin"", ""pronoun"":""ella"", ""message"":""Me molesta el ruido excesivo de los vecinos durante la noche.""}","{""Username"":""Jadwiga"", ""pronoun"":""elle"", ""message"":""Me produce asco la forma en que las empresas contaminan el medio ambiente.""}"
1935,"{""Username"":""Rajae"", ""pronoun"":""el"", ""message"":""Ayer, mi empresa pidió pizza para el almuerzo y ¡estaba deliciosa!""}","{""Username"":""Aminul"", ""pronoun"":""elle"", ""message"":""¡Dios mío! Me sorprendí cuando vi un meteorito cruzando el cielo nocturno.""}","{""Username"":""Kabbour"", ""pronoun"":""ella"", ""message"":""Descubrí una nueva música que me llena de energía positiva.""}","{""Username"":""Grazyna"", ""pronoun"":""elle"", ""message"":""Socialicé con un amigo mío de la infancia que es discapacitado.""}","{""Username"":""Felicita"", ""pronoun"":""elle"", ""message"":""tiendo a salir sintiéndome insultado por los libros que los niegan""}","{""Username"":""Costantino"", ""pronoun"":""elle"", ""message"":""Me aterra la idea de quedarme atrapado en un incendio.""}","{""Username"":""Sheng"", ""pronoun"":""el"", ""message"":""@usuario mi corazón realmente se hundió looooool estaba tan confundido""}","{""Username"":""Safuan"", ""pronoun"":""el"", ""message"":""La paz interior fluye con un profundo sentido de calma.""}","{""Username"":""Omara"", ""pronoun"":""elle"", ""message"":""Oye, suena genial para mí, chico. ¿Qué tipo de trabajo encontraste?""}","{""Username"":""Heba"", ""pronoun"":""elle"", ""message"":""No puedo soportar la injusticia y la desigualdad en el mundo.""}","{""Username"":""Svenja"", ""pronoun"":""ella"", ""message"":""Ver cómo las personas desperdician alimentos me llena de asco.""}"
1936,"{""Username"":""Ninoska"", ""pronoun"":""el"", ""message"":""Tener un buen día de ventas en el trabajo me hizo feliz.""}","{""Username"":""Raquel"", ""pronoun"":""ella"", ""message"":""No me esperaba que ganaras el premio. ¡Estoy realmente sorprendido!""}","{""Username"":""Arles"", ""pronoun"":""elle"", ""message"":""Hice un gran entrenamiento en el gimnasio después del trabajo.""}","{""Username"":""Juventino"", ""pronoun"":""elle"", ""message"":""Visité un museo de arte y me inspiré con las obras expuestas.""}","{""Username"":""Anabela"", ""pronoun"":""el"", ""message"":""Me despierta una ira incontrolable cuando alguien me miente descaradamente.""}","{""Username"":""Damary"", ""pronoun"":""elle"", ""message"":""Tengo miedo a los perros grandes y fuertes, me intimidan.""}","{""Username"":""Ayat"", ""pronoun"":""elle"", ""message"":""Intento guardármelo para mí. Pero hay muchos chismes sobre nosotros.""}","{""Username"":""Lupicinia"", ""pronoun"":""elle"", ""message"":""En medio del caos, encuentro un remanso de calma en mi interior.""}","{""Username"":""Sevastian"", ""pronoun"":""elle"", ""message"":""Ver a mi perro correr y saltar me llena de alegría.""}","{""Username"":""Ayax"", ""pronoun"":""elle"", ""message"":""Me irrita que siempre tengan que tener la última palabra en todo.""}","{""Username"":""Samaira"", ""pronoun"":""ella"", ""message"":""Ver a alguien chupar sus dedos con grasa de comida me produce asco.""}"
1937,"{""Username"":""Embarek"", ""pronoun"":""el"", ""message"":""Quedé fascinado al visitar un parque de atracciones con increíbles montañas rusas.""}","{""Username"":""Fortunato"", ""pronoun"":""ella"", ""message"":""Abrir un regalo de cumpleaños y encontrar entradas para mi concierto favorito.""}","{""Username"":""Wendy"", ""pronoun"":""el"", ""message"":""Finalmente vi la temporada  episodio uno de Attack on Titan.""}","{""Username"":""Saed"", ""pronoun"":""ella"", ""message"":""Mi hermana menor hizo planes para venir a visitarme en el verano.""}","{""Username"":""Fahim"", ""pronoun"":""elle"", ""message"":""No puedo soportar la ignorancia y la falta de empatía de ciertas personas.""}","{""Username"":""Solangel"", ""pronoun"":""ella"", ""message"":""Siento una sensación de inseguridad cuando estoy solo en casa.""}","{""Username"":""Uladzimir"", ""pronoun"":""el"", ""message"":""El divorcio de mis padres me causó una tristeza profunda y duradera.""}","{""Username"":""Bashir"", ""pronoun"":""elle"", ""message"":""El abrazo de la calma es mejor que el abrazo de nadie.""}","{""Username"":""Noria"", ""pronoun"":""ella"", ""message"":""El tipo siempre entrega a las chicas en fila. ¿Cuándo se lo propuso?""}","{""Username"":""Casimir"", ""pronoun"":""el"", ""message"":""Odio las injusticias sociales que aún existen en nuestro mundo.""}","{""Username"":""Gift"", ""pronoun"":""el"", ""message"":""Estaba mareado y con asco ante la idea de lo que había oído.""}"
1938,"{""Username"":""Hoummada"", ""pronoun"":""el"", ""message"":""Tuve una venta increíble en el trabajo y gané una gran comisión.""}","{""Username"":""Abimael"", ""pronoun"":""elle"", ""message"":""¡Inaudito! Mi vecino ganó la lotería dos veces en un mes.""}","{""Username"":""Antoanela"", ""pronoun"":""ella"", ""message"":""Hice planes para irme el fin de semana de días.""}","{""Username"":""Eutropia"", ""pronoun"":""el"", ""message"":""Recibí una postal de mi tía de su viaje, fue divertido de leer.""}","{""Username"":""Devora"", ""pronoun"":""elle"", ""message"":""Me hace enojar que siempre lleguen tarde a las citas.""}","{""Username"":""Awa"", ""pronoun"":""ella"", ""message"":""Me da miedo quedarme sin trabajo y no tener cómo sobrevivir.""}","{""Username"":""Leovigildo"", ""pronoun"":""elle"", ""message"":""La tristeza me consume al ver cómo la corrupción destruye las instituciones.""}","{""Username"":""Azalea"", ""pronoun"":""elle"", ""message"":""Leer un libro en un rincón tranquilo de la casa.""}","{""Username"":""Ixchel"", ""pronoun"":""ella"", ""message"":""Ayer asistí a un seminario sobre ciencias médicas que me es útil.""}","{""Username"":""Huang"", ""pronoun"":""elle"", ""message"":""No aguanto las excusas y las justificaciones para evadir responsabilidades.""}","{""Username"":""Bakartxo"", ""pronoun"":""el"", ""message"":""La escena de una pelea callejera me produjo asco e indignación.""}"
1939,"{""Username"":""Fei"", ""pronoun"":""elle"", ""message"":""Gané $en un boleto de lotería instantánea el mes pasado.""}","{""Username"":""Wladyslaw"", ""pronoun"":""el"", ""message"":""La película me sorprendió tanto que estuve pensando en ella durante días.""}","{""Username"":""Zinaida"", ""pronoun"":""elle"", ""message"":""Me desperté temprano y disfruté de un intenso entrenamiento en el gimnasio.""}","{""Username"":""Adriaan"", ""pronoun"":""ella"", ""message"":""amigas mías me incluyeron en una conversación, cosa que pocas veces me pasa""}","{""Username"":""Mahi"", ""pronoun"":""el"", ""message"":""El jefe gritando y humillando a sus empleados por un error insignificante.""}","{""Username"":""Linjie"", ""pronoun"":""el"", ""message"":""El miedo a los monstruos debajo de la cama me impide dormir tranquilo.""}","{""Username"":""Annie"", ""pronoun"":""el"", ""message"":""La tristeza en mi corazón es tan profunda que siento que me consume.""}","{""Username"":""Xuli"", ""pronoun"":""ella"", ""message"":""Las buenas decisiones se construyen con calma y te llevan a la tranquilidad.""}","{""Username"":""Nerijus"", ""pronoun"":""elle"", ""message"":""Oh, estos son geniales. Creo que me quedo con este.""}","{""Username"":""Valentyna"", ""pronoun"":""elle"", ""message"":""Me molesta que la gente siempre esté buscando peleas y confrontaciones.""}","{""Username"":""Jasim"", ""pronoun"":""el"", ""message"":""Las conversaciones de odio en las redes sociales me provocan asco.""}"
1940,"{""Username"":""Fawzi"", ""pronoun"":""el"", ""message"":""Decoré mi cubículo en el trabajo y me felicitaron por ello.""}","{""Username"":""Iveth"", ""pronoun"":""elle"", ""message"":""No puedo evitar sorprenderme por lo inteligente que es mi hijo.""}","{""Username"":""Sallam"", ""pronoun"":""elle"", ""message"":""Tuve una audición para la obra local y obtuve un pequeño papel, emocionado.""}","{""Username"":""Federico"", ""pronoun"":""elle"", ""message"":""Jugué con videojuegos con mi esposa durante un domingo perezoso.""}","{""Username"":""Yagoba"", ""pronoun"":""ella"", ""message"":""Experimento una gran ira cuando las personas son indiferentes ante el sufrimiento ajeno.""}","{""Username"":""Lauren"", ""pronoun"":""ella"", ""message"":""Tengo miedo de nadar en aguas profundas, me asusta la idea de ahogarme.""}","{""Username"":""Lanying"", ""pronoun"":""ella"", ""message"":""comencé a sentirme demasiado letárgico todo mi cuerpo se siente como plomo""}","{""Username"":""Blancanieves"", ""pronoun"":""ella"", ""message"":""Me senté en un malecón junto al agua en un hermoso día claro.""}","{""Username"":""Miria"", ""pronoun"":""elle"", ""message"":""Sí, una reina del baile. ¿Quieres ir y unirte a ellos?""}","{""Username"":""Angelov"", ""pronoun"":""elle"", ""message"":""No soporto a las personas que siempre están de mal humor.""}","{""Username"":""Sonsoles"", ""pronoun"":""el"", ""message"":""Me da asco ver cómo algunas personas tiran basura en las calles.""}"
1941,"{""Username"":""Chaimae"", ""pronoun"":""ella"", ""message"":""Finalmente entregué un borrador de un manuscrito al segundo autor.""}","{""Username"":""Paulin"", ""pronoun"":""ella"", ""message"":""Me sorprendió gratamente ver la cantidad de gente que acudió a nuestro evento.""}","{""Username"":""Jasvir"", ""pronoun"":""elle"", ""message"":""Sentir la calma y la paz interior que te brinda la meditación.""}","{""Username"":""Bacary"", ""pronoun"":""ella"", ""message"":""Mi perro me esperaba junto a la puerta moviendo la cola.""}","{""Username"":""Alfons"", ""pronoun"":""ella"", ""message"":""Me siento tan enojado porque el cáncer está matando lentamente a mi papá.""}","{""Username"":""Luzdivino"", ""pronoun"":""elle"", ""message"":""El miedo al fracaso me paraliza y evita que tome acciones.""}","{""Username"":""Fernanda"", ""pronoun"":""el"", ""message"":""Me siento bastante solo aquí ahora y es solo lunes de medio trimestre.""}","{""Username"":""Saim"", ""pronoun"":""ella"", ""message"":""Detuvo su mente para permitir que la calma se adueñara de su ser.""}","{""Username"":""Orion"", ""pronoun"":""el"", ""message"":""Muy bonito y muy interesante. Pero ¿por qué los cuelgas en el árbol?""}","{""Username"":""Yuqi"", ""pronoun"":""ella"", ""message"":""Detesto a la gente que siempre busca problemas y conflictos sin motivo alguno.""}","{""Username"":""Younis"", ""pronoun"":""el"", ""message"":""Me provocó un asco terrible cuando vi al niño mordiendo un gusano.""}"
1942,"{""Username"":""Ghita"", ""pronoun"":""el"", ""message"":""Compré un televisor de pantalla plana de pulgadas para mi dormitorio.""}","{""Username"":""Adassa"", ""pronoun"":""elle"", ""message"":""No puedo creer que hayas conseguido ese trabajo. ¡Me has dejado muy sorprendido!""}","{""Username"":""Fidelia"", ""pronoun"":""el"", ""message"":""Leo parte de un libro antes de irme a dormir.""}","{""Username"":""Lidice"", ""pronoun"":""ella"", ""message"":""Me sentí profundamente agradecido al recibir un regalo inesperado de un ser querido.""}","{""Username"":""Makram"", ""pronoun"":""el"", ""message"":""Me irrita mucho la falta de puntualidad de ciertas personas.""}","{""Username"":""Gianluigi"", ""pronoun"":""elle"", ""message"":""Me angustia la idea de quedarme atrapado en un ascensor.""}","{""Username"":""Adelardo"", ""pronoun"":""elle"", ""message"":""Me siento atrapado en un remolino de tristeza del cual no puedo escapar.""}","{""Username"":""Saleh"", ""pronoun"":""ella"", ""message"":""Observar el cielo estrellado en una noche despejada y sentir una tranquilidad profunda.""}","{""Username"":""Neusa"", ""pronoun"":""el"", ""message"":""me siento bien con las decisiones que tomé en términos de nuestras lecturas""}","{""Username"":""Daniella"", ""pronoun"":""elle"", ""message"":""Detesto cuando te burlas de las imperfecciones de los demás.""}","{""Username"":""Nawar"", ""pronoun"":""ella"", ""message"":""Me produce un asco enorme cómo manipula a las personas.""}"
1943,"{""Username"":""Xiana"", ""pronoun"":""el"", ""message"":""Aprobé el examen publix en primera clase, así que estoy muy feliz.""}","{""Username"":""Micheline"", ""pronoun"":""el"", ""message"":""En realidad ? Eso es bueno . ¿Hay algún supermercado en nuestro barrio?""}","{""Username"":""Satoko"", ""pronoun"":""el"", ""message"":""Me siento feliz de tener a mi familia a mi lado.""}","{""Username"":""Xuefang"", ""pronoun"":""el"", ""message"":""Pasé tiempo con mi hija después de llegar a casa del trabajo.""}","{""Username"":""Riffat"", ""pronoun"":""el"", ""message"":""Me hierve la sangre cuando veo cómo maltratan a los más vulnerables.""}","{""Username"":""Essadik"", ""pronoun"":""el"", ""message"":""Yo... no pasé el examen. Cómo me hubiera gustado haber estudiado mucho.""}","{""Username"":""Davor"", ""pronoun"":""elle"", ""message"":""Me siento triste cada vez que pienso en lo que pudo haber sido.""}","{""Username"":""Aurkene"", ""pronoun"":""elle"", ""message"":""Cuando necesito calmarme, un simple paseo me ayuda a encontrar el equilibrio emocional.""}","{""Username"":""Alvaro"", ""pronoun"":""el"", ""message"":""La alegría se hizo presente cuando vi el amanecer sobre el mar.""}","{""Username"":""Chaia"", ""pronoun"":""ella"", ""message"":""Me molesta la falta de tolerancia hacia las diferentes identidades de género.""}","{""Username"":""Rio"", ""pronoun"":""ella"", ""message"":""Podía sentir el asco en mi estómago al oler el olor nauseabundo.""}"
1944,"{""Username"":""Erlaitz"", ""pronoun"":""elle"", ""message"":""Encontré boletos de avión súper baratos para mi próximo viaje.""}","{""Username"":""Lorelei"", ""pronoun"":""el"", ""message"":""¡No puedo creer que mi equipo haya ganado el partido!""}","{""Username"":""Xesca"", ""pronoun"":""elle"", ""message"":""Tuve una conversación inspiradora con un mentor, quien me recordó mi potencial ilimitado.""}","{""Username"":""Dedicacion"", ""pronoun"":""elle"", ""message"":""Cuando mi novio trajo a casa un pequeño caramelo, sin pedirlo""}","{""Username"":""Cain"", ""pronoun"":""elle"", ""message"":""@user Kirinodere y el curioso caso de los jodidos aranceles aduaneros. buen libro.""}","{""Username"":""Iliya"", ""pronoun"":""ella"", ""message"":""El corto suspiro de terror fue liberado cuando escapó de la situación.""}","{""Username"":""Reuben"", ""pronoun"":""elle"", ""message"":""muestro mi temperamento a mis padres me siento muy arrepentido por lastimarlos""}","{""Username"":""Arritxu"", ""pronoun"":""ella"", ""message"":""Sigue el ritmo propio de tu corazón para encontrar la calma.""}","{""Username"":""Cai"", ""pronoun"":""el"", ""message"":""Todo suena tan relajante. Ojalá pudiera escaparme así a la playa.""}","{""Username"":""Doriana"", ""pronoun"":""el"", ""message"":""""No entiendo cómo puede haber tanto odio en el mundo.""""}","{""Username"":""Axelle"", ""pronoun"":""el"", ""message"":""Tuve que salir de ahí de inmediato, estaba lleno de asco.""}"
1945,"{""Username"":""Yaumara"", ""pronoun"":""el"", ""message"":""Anoche me robaron el portátil de la policía después de mucho tiempo""}","{""Username"":""Haiwei"", ""pronoun"":""elle"", ""message"":""La sorpresa más inesperada fue cuando mi equipo de fútbol ganó el campeonato.""}","{""Username"":""Mouloud"", ""pronoun"":""elle"", ""message"":""Tengo que jugar un videojuego que he querido jugar durante meses.""}","{""Username"":""Waqar"", ""pronoun"":""ella"", ""message"":""Mi hija se emocionó mucho cuando la recogí en lugar de su padre.""}","{""Username"":""Leyla"", ""pronoun"":""ella"", ""message"":""Es exasperante cómo Corbyn no ofrece soluciones concretas y evita dar respuestas claras.""}","{""Username"":""Livan"", ""pronoun"":""el"", ""message"":""La angustia se apoderó de él al caer en la trampa.""}","{""Username"":""Krzysztof"", ""pronoun"":""elle"", ""message"":""""La tristeza que siento es tan profunda que parece no tener fin.""""}","{""Username"":""Edelmiro"", ""pronoun"":""ella"", ""message"":""El clima estaba realmente soleado hoy y finalmente parecía primavera.""}","{""Username"":""Benjamin"", ""pronoun"":""el"", ""message"":""Estoy feliz de haber encontrado a alguien con quien compartir mi vida.""}","{""Username"":""Luise"", ""pronoun"":""elle"", ""message"":""Me irrita cuando las personas no valoran mi tiempo y lo desperdician.""}","{""Username"":""Maren"", ""pronoun"":""ella"", ""message"":""La visión de aquel animal muerto me llenó de asco.""}"
1946,"{""Username"":""Geovane"", ""pronoun"":""elle"", ""message"":""¡Recibí un nuevo estuche y protector de pantalla hoy también!""}","{""Username"":""Victoriya"", ""pronoun"":""ella"", ""message"":""Me sorprendió mucho descubrir que mi vecino es un famoso chef.""}","{""Username"":""Adam"", ""pronoun"":""el"", ""message"":""¡Vi a los Padres de San Diego ganar un juego ayer!""}","{""Username"":""Makki"", ""pronoun"":""elle"", ""message"":""Mi amigo me dio una linda tableta que su trabajo estaba tirando.""}","{""Username"":""Maeve"", ""pronoun"":""ella"", ""message"":""Todo el infierno se está desatando en Charlotte. #CharlotteProtest #saqueo""}","{""Username"":""Aleksandras"", ""pronoun"":""ella"", ""message"":""El sonido de las puertas cerrándose en la noche me atormenta de miedo.""}","{""Username"":""Pape"", ""pronoun"":""el"", ""message"":""Supongo que abandonaré las predicciones y dejaré de sentirme condenado.""}","{""Username"":""Falk"", ""pronoun"":""el"", ""message"":""Contemplar un jardín lleno de flores y disfrutar de su belleza serena.""}","{""Username"":""Tilo"", ""pronoun"":""el"", ""message"":""diré que estoy satisfecho con mi dibujo y siento que encaja perfectamente""}","{""Username"":""Honorat"", ""pronoun"":""el"", ""message"":""No puedo controlar el odio que tengo hacia ciertas personas.""}","{""Username"":""Markus"", ""pronoun"":""el"", ""message"":""Me sentí enferma de asco al oír la grosería que escuché.""}"
1947,"{""Username"":""Florentino"", ""pronoun"":""el"", ""message"":""Me dieron un  de descuento en mi tienda de ropa favorita.""}","{""Username"":""Joaozinho"", ""pronoun"":""elle"", ""message"":""¡Vaya sorpresa! Encontré un tesoro enterrado en el jardín de casa.""}","{""Username"":""Fattouma"", ""pronoun"":""elle"", ""message"":""Cada día me levanto con energía y determinación para lograr mis objetivos.""}","{""Username"":""Zhor"", ""pronoun"":""el"", ""message"":""Comiendo helado con mis amigos y charlando con ellos en la tienda.""}","{""Username"":""Inga"", ""pronoun"":""ella"", ""message"":""@user ¡Típico mal perdedor, ES como siempre! ¡Pedazo de mierda!""}","{""Username"":""Cori"", ""pronoun"":""ella"", ""message"":""me siento nervioso pero él tiene el control muy pronto""}","{""Username"":""Naziha"", ""pronoun"":""elle"", ""message"":""Me embarga una profunda tristeza al ver cómo el mundo se desmorona.""}","{""Username"":""Enemesia"", ""pronoun"":""elle"", ""message"":""Al meditar, logro alcanzar un estado de calma mental y emocional.""}","{""Username"":""Steeven"", ""pronoun"":""elle"", ""message"":""Presencié una actuación en vivo que me emocionó y llenó de alegría.""}","{""Username"":""Antanas"", ""pronoun"":""elle"", ""message"":""No soporto cuando la gente no respeta el turno en una fila.""}","{""Username"":""Xavier"", ""pronoun"":""el"", ""message"":""El asco que siento hacia la violencia de género es inmenso e inaceptable.""}"
1948,"{""Username"":""Evelia"", ""pronoun"":""ella"", ""message"":""Conseguí una buena oferta en tres paquetes de doce refrescos.""}","{""Username"":""Macia"", ""pronoun"":""el"", ""message"":""Me sorprendió escuchar tus palabras de aliento en ese momento difícil.""}","{""Username"":""Arhimou"", ""pronoun"":""ella"", ""message"":""Vi la televisión después de un largo y ajetreado día de trabajo.""}","{""Username"":""Orest"", ""pronoun"":""elle"", ""message"":""Tomar un café con mi mejor amiga me hizo feliz.""}","{""Username"":""Murad"", ""pronoun"":""elle"", ""message"":""Estoy furioso con mi hermana por siempre tomar prestadas mis cosas sin permiso.""}","{""Username"":""Houssein"", ""pronoun"":""ella"", ""message"":""Tengo miedo de ser asaltado al caminar por calles solitarias.""}","{""Username"":""Gianfranco"", ""pronoun"":""el"", ""message"":""Me consume una tristeza profunda al recordar las pérdidas que he sufrido.""}","{""Username"":""Ivanova"", ""pronoun"":""elle"", ""message"":""La respiración profunda nos ayuda a profundizar la sensación de calma.""}","{""Username"":""Cordelia"", ""pronoun"":""el"", ""message"":""Gracias . Simplemente considero el trabajo como parte de mi vida.""}","{""Username"":""Wael"", ""pronoun"":""el"", ""message"":""Odio cuando las personas se aprovechan de la debilidad de otros.""}","{""Username"":""Hunaida"", ""pronoun"":""el"", ""message"":""Ya no puedo soportar este asco. ¡Estoy maldiciendo mi vida en esta habitación!""}"
1949,"{""Username"":""Carles"", ""pronoun"":""elle"", ""message"":""Me aceptaron en un excelente programa de posgrado en fisioterapia.""}","{""Username"":""Khadouja"", ""pronoun"":""el"", ""message"":""Me sorprendió gratamente la hospitalidad de la gente en ese país.""}","{""Username"":""Samai"", ""pronoun"":""elle"", ""message"":""La sensación de logro al completar una tarea difícil me impulsa a superarme.""}","{""Username"":""Fengmei"", ""pronoun"":""el"", ""message"":""Acaricié y jugué con el hermoso perro de un amigo (golden retriever).""}","{""Username"":""Eralia"", ""pronoun"":""elle"", ""message"":""Me enoja que siempre me interrumpan cuando estoy viendo una película.""}","{""Username"":""Touda"", ""pronoun"":""el"", ""message"":""Siento un miedo profundo a no ser aceptado por quienes soy realmente.""}","{""Username"":""Naeem"", ""pronoun"":""el"", ""message"":""Lo siento, pero ya me voy. ¿Podrías volver en una hora?""}","{""Username"":""Anta"", ""pronoun"":""elle"", ""message"":""El sonido suave de una música instrumental me llena de calma y serenidad.""}","{""Username"":""Osas"", ""pronoun"":""ella"", ""message"":""me siento esperanzado y mirando hacia adelante una vez más""}","{""Username"":""Ambar"", ""pronoun"":""el"", ""message"":""Me molesta cuando tratan de controlar mi vida y mis decisiones.""}","{""Username"":""Vlasta"", ""pronoun"":""el"", ""message"":""El desagradable poder que emanaba del lugar me hacía sentir asco.""}"
1950,"{""Username"":""Marbelis"", ""pronoun"":""elle"", ""message"":""Hice una sugerencia en el trabajo y la van a implementar.""}","{""Username"":""Zhivka"", ""pronoun"":""el"", ""message"":""Me llevé una tremenda sorpresa al encontrar un regalo en mi puerta.""}","{""Username"":""Chegdali"", ""pronoun"":""elle"", ""message"":""Mi equipo de béisbol favorito en su primer juego del año.""}","{""Username"":""Luigina"", ""pronoun"":""elle"", ""message"":""Mi hija se graduó de kínder y lo celebramos con una dona.""}","{""Username"":""Gavina"", ""pronoun"":""ella"", ""message"":""cuando la gente me acosa me siento oprimido por su comportamiento""}","{""Username"":""Hanne"", ""pronoun"":""el"", ""message"":""Cuando escucho historias de fantasmas, siento miedo de que algo sobrenatural me suceda.""}","{""Username"":""Insaf"", ""pronoun"":""ella"", ""message"":""""Mis ojos reflejan la tristeza que habita en mi interior.""""}","{""Username"":""Stelica"", ""pronoun"":""ella"", ""message"":""Me gusta respirar profundamente y dejar que mi mente descanse en la calma.""}","{""Username"":""Cels"", ""pronoun"":""el"", ""message"":""Tomé una taza de café preparada por expertos, fue tan genial.""}","{""Username"":""Gicuta"", ""pronoun"":""ella"", ""message"":""Me molesta la falta de respeto hacia la diversidad cultural y de género.""}","{""Username"":""Edgardo"", ""pronoun"":""elle"", ""message"":""Me produce asco ver a alguien mascar chicle con la boca abierta.""}"
1951,"{""Username"":""Abdala"", ""pronoun"":""ella"", ""message"":""Compré un coche nuevo por primera vez en treinta años.""}","{""Username"":""Haseeb"", ""pronoun"":""el"", ""message"":""Fútbol americano ? Suena peligroso . Tal vez solo seré una animadora.""}","{""Username"":""Fran"", ""pronoun"":""ella"", ""message"":""Me encanta jugar en Playstation algunos juegos como Fifa o GTA V""}","{""Username"":""Kumar"", ""pronoun"":""elle"", ""message"":""Recibí un cumplido sincero de alguien que admiro y me sentí valorado.""}","{""Username"":""Azarias"", ""pronoun"":""elle"", ""message"":""@user @user @user Trump es un hombre muy enfermo. Es tóxico y mezquino.""}","{""Username"":""Petrica"", ""pronoun"":""elle"", ""message"":""Siento miedo al fracaso y a no lograr mis sueños.""}","{""Username"":""Mouhcin"", ""pronoun"":""elle"", ""message"":""0 emoción por este fin de semana solo puro pavor""}","{""Username"":""Mandica"", ""pronoun"":""el"", ""message"":""La calma te abrirá los ojos a la posibilidad de nuevas posibilidades.""}","{""Username"":""Ainhitze"", ""pronoun"":""ella"", ""message"":""Una alumna a la que enseño me dice que disfrutaba tenerme como profesora.""}","{""Username"":""Gediminas"", ""pronoun"":""el"", ""message"":""No puedo evitar sentir repulsión y odio hacia quienes maltratan a los animales.""}","{""Username"":""Aracely"", ""pronoun"":""elle"", ""message"":""Al acercarse a mí, su presencia me provocó un gran asco.""}"
1952,"{""Username"":""Wesley"", ""pronoun"":""ella"", ""message"":""Pude ganar un juego de playoffs en mi torneo Dota""}","{""Username"":""Torbjorn"", ""pronoun"":""el"", ""message"":""No me lo esperaba, pero mi hermano ganó el concurso de talentos.""}","{""Username"":""Gabina"", ""pronoun"":""elle"", ""message"":""He logrado superar obstáculos y eso me hace sentir optimista sobre mi futuro.""}","{""Username"":""Eki"", ""pronoun"":""ella"", ""message"":""Mi esposa me hizo panqueques con chispas de chocolate para el desayuno hoy.""}","{""Username"":""Asma"", ""pronoun"":""ella"", ""message"":""Me enfurece que las personas sean tan manipuladoras y malintencionadas.""}","{""Username"":""Vadim"", ""pronoun"":""el"", ""message"":""El corazón me latía a mil por hora cuando inicié mi escape.""}","{""Username"":""Lianet"", ""pronoun"":""ella"", ""message"":""Fue ! Pero lo peor fue que rompí mi mejor camisa.""}","{""Username"":""Enelida"", ""pronoun"":""ella"", ""message"":""Meditar cada mañana me lleva a un estado de paz y calma.""}","{""Username"":""Satnam"", ""pronoun"":""ella"", ""message"":""Los rollos que hice para acompañar la cena estaban absolutamente deliciosos.""}","{""Username"":""Carmelina"", ""pronoun"":""elle"", ""message"":""El odio me consume y me impide ser la persona que quiero ser.""}","{""Username"":""Junyi"", ""pronoun"":""el"", ""message"":""Ella estaba tan llena de ascoque su cuerpo se negaba a aceptarlo.""}"
